Id,OwnerUserId,CreationDate,ParentId,Score,Body
95035,3926,2008-09-18T18:02:07Z,94952,1,"<p>There's ANTLR, which is LL(*), there's PyParsing, which is more object friendly and is sort of like a DSL, and then there's <a href=""http://www.canonware.com/Parsing/"" rel=""nofollow"">Parsing</a> which is like OCaml's Menhir.</p>
"
95100,1595,2008-09-18T18:08:19Z,94935,148,"<blockquote>
  <p>range creates a list, so if you do <code>range(1, 10000000)</code> it creates a list in memory with <code>10000000</code> elements.</p>
  
  <p><code>xrange</code> <s>is a generator, so it</s> is a sequence object <s>is a</s> that  evaluates lazily.  </p>
</blockquote>

<p>This is true, but in Python 3, range will be implemented by the Python 2 xrange(). If you need to actually generate the list, you will need to do:</p>

<pre><code>list(range(1,100))
</code></pre>
"
95102,14057,2008-09-18T18:08:28Z,94952,0,"<p><a href=""http://www.antlr.org/"" rel=""nofollow"">ANTLR</a> is great and has the added benefit of working across multiple languages.</p>
"
95159,15842,2008-09-18T18:13:28Z,92533,3,"<p>I use itertools (especially cycle, repeat, chain) to make python behave more like R and in other functional / vector applications.  Often this lets me avoid the overhead and complication of Numpy.  </p>

<pre><code># in R, shorter iterables are automatically cycled
# and all functions ""apply"" in a ""map""-like way over lists
&gt; 0:10 + 0:2
 [1]  0  2  4  3  5  7  6  8 10  9 11
</code></pre>

<p>Python
    #Normal python
    In [1]: range(10) + range(3)
    Out[1]: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 0, 1, 2]</p>

<pre><code>## this code is terrible, but it demos the idea.
from itertools import cycle
def addR(L1,L2):
    n = max( len(L1), len(L2))
    out = [None,]*n
    gen1,gen2 = cycle(L1), cycle(L2)
    ii = 0
    while ii &lt; n:
        out[ii] = gen1.next() + gen2.next()
        ii += 1
    return out

In [21]: addR(range(10), range(3))
Out[21]: [0, 2, 4, 3, 5, 7, 6, 8, 10, 9]
</code></pre>
"
95168,12320,2008-09-18T18:13:44Z,94935,51,"<p><code>xrange</code> only stores the range params and generates the numbers on demand. However the C implementation of Python currently restricts its args to C longs:</p>

<pre><code>xrange(2**32-1, 2**32+1)  # When long is 32 bits, OverflowError: Python int too large to convert to C long
range(2**32-1, 2**32+1)   # OK --&gt; [4294967295L, 4294967296L]
</code></pre>

<p>Note that in Python 3.0 there is only <code>range</code> and it behaves like the 2.x <code>xrange</code> but without the limitations on minimum and maximum end points.</p>
"
95246,9188,2008-09-18T18:20:46Z,89228,153,"<p>I typically use:</p>

<pre><code>import subprocess

p = subprocess.Popen('ls', shell=True, stdout=subprocess.PIPE, stderr=subprocess.STDOUT)
for line in p.stdout.readlines():
    print line,
retval = p.wait()
</code></pre>

<p>You are free to do what you want with the stdout data in the pipe.  In fact, you can simply omit those parameters (stdout= and stderr=) and it'll behave like os.system().</p>
"
95417,3446,2008-09-18T18:34:52Z,94952,4,"<p>PySec is another monadic parser, I don't know much about it, but it's worth looking at <a href=""http://www.valuedlessons.com/2008/02/pysec-monadic-combinatoric-parsing-in.html"" rel=""nofollow"">here</a></p>
"
95549,7363,2008-09-18T18:44:38Z,94935,10,"<blockquote>
  <p>range creates a list, so if you do range(1, 10000000) it creates a list in memory with 10000000 elements.
  xrange is a generator, so it evaluates lazily.</p>
</blockquote>

<p>This brings you two advantages:</p>

<ol>
<li>You can iterate longer lists without getting a <code>MemoryError</code>.</li>
<li>As it resolves each number lazily, if you stop iteration early, you won't waste time creating the whole list.</li>
</ol>
"
95659,77,2008-09-18T18:54:18Z,95642,2,"<p>Application wide handler is fine. They are great for logging. Just make sure that the application wide one is durable and is unlikely to crash itself.</p>
"
95676,6897,2008-09-18T18:55:38Z,95642,11,"<p>I like top-level exception handlers in general (regardless of language). They're a great place to cleanup resources that may not be immediately related to resources consumed inside the method that throws the exception.</p>

<p>It's also a fantastic place to <strong>log</strong> those exceptions if you have such a framework in place. Top-level handlers will catch those bizarre exceptions you didn't plan on and let you correct them in the future, otherwise, you may never know about them at all.</p>

<p>Just be careful that your top-level handler doesn't throw exceptions!</p>
"
95682,17624,2008-09-18T18:56:07Z,95642,7,"<p>A destructor (as in a __del__ method) is a bad idea, as these are not guaranteed to be called. The atexit module is a safer approach, although these will still not fire if the Python interpreter crashes (rather than the Python application), or if os._exit() is used, or the process is killed aggressively, or the machine reboots. (Of course, the last item isn't an issue in your case.) If your process is crash-prone (it uses fickle third-party extension modules, for instance) you may want to do the cleanup in a simple parent process for more isolation.</p>

<p>If you aren't really worried, use the atexit module.</p>
"
95692,9585,2008-09-18T18:56:44Z,95642,1,"<p>That seems like a reasonable approach, and more straightforward and reliable than a destructor on a singleton class.  You might also look at the ""<a href=""http://docs.python.org/lib/module-atexit.html"" rel=""nofollow"">atexit</a>"" module.  (Pronounced ""at exit"", not ""a tex it"" or something like that.  I confused that for a long while.)</p>
"
95707,4265,2008-09-18T18:58:12Z,94952,7,"<p>I believe that <a href=""http://pyparsing.wikispaces.com/"">pyparsing</a> is based on the same principles as parsec.</p>
"
95825,15109,2008-09-18T19:08:34Z,92533,6,"<p>I was quite surprised to learn that you could use the bisect module to do a very fast binary search in a sequence. It's documentation doesn't say anything about it:</p>

<blockquote>
  <p>This module provides support for maintaining a list in sorted order without having to sort the list after each insertion.</p>
</blockquote>

<p>The usage is very simple:</p>

<pre><code>&gt;&gt;&gt; import bisect
&gt;&gt;&gt; lst = [4, 7, 10, 23, 25, 100, 103, 201, 333]
&gt;&gt;&gt; bisect.bisect_left(lst, 23)
3
</code></pre>

<p>You have to remember though, that it's quicker to linearly look for something in a list goes item by item, than sorting the list and then doing a binary search on it. The first option is O(n), the second is O(nlogn).</p>
"
96016,3051,2008-09-18T19:26:04Z,95950,2,"<p>sys.path is python's internal representation of the PYTHONPATH, it sounds to me like you want to modify the PATH.</p>

<p>I'm not sure that this will work, but you can try:</p>

<pre><code>import os
os.environ['PATH'] += os.pathsep + ""C:\\oracle32\\bin""
</code></pre>
"
96565,16724,2008-09-18T20:29:34Z,92620,0,"<p>The first thing I would check is whether you need to connect via an HTTP proxy (in which case direct connections bypassing the proxy will likely time out). Run Wireshark and see what happens.</p>
"
96797,18243,2008-09-18T20:49:43Z,96508,4,"<p>After the handshake is complete, you can get the client certificate.  While the client certificate is also available in the verify callback (verify_cb), there's not really any reason to try to do anything aside from verify the certificate in that callback.  Setting up an application-specific mapping is better done after the handshake has completely successfully.  So, consider using the OpenSSL.SSL.Connection instance returned by the accept method to get the certificate (and from there, the commonName) and associate it with the connection object at that point.  For example,</p>

<pre><code>client, clientAddress = self.server.accept()
client.do_handshake()
commonNamesToConnections[client.get_peer_certificate().commonName] = client
</code></pre>

<p>You might want to check the mapping to make sure you're not overwriting any existing connection (perhaps using a list of connections instead of just mapping each common name to one).  And of course you need to remove entries when connections are lost.</p>

<p>The `do_handshake´ call forces the handshake to actually happen.  Without this, the handshake will happen when application data is first transferred over the connection.  That's fine, but it would make setting up this mapping slightly more complicated.</p>
"
97103,9493,2008-09-18T21:20:29Z,92533,1,"<p>One function I've come to appreciate is string.translate.  Its very fast at what it does, and useful anywhere you want to alter or remove characters in a string. I've just used it in a seemingly inapplicable <a href=""http://stackoverflow.com/questions/89909/in-python-how-to-i-verify-that-a-string-only-contains-letters-numbers-underscor#92000"">problem</a> and found it beat all the other solutions handily.</p>

<p>The downside is that its API is a bit clunky, but this is improving in Py2.6 / Py3.0.</p>
"
97530,15154,2008-09-18T22:11:15Z,94935,77,"<p>Remember, use the timeit module to test which of small snipps of code is faster!</p>

<pre><code>$ python -m timeit 'for i in range(1000000):' ' pass'
10 loops, best of 3: 90.5 msec per loop
$ python -m timeit 'for i in xrange(1000000):' ' pass'
10 loops, best of 3: 51.1 msec per loop
</code></pre>

<p>Personally, I always use range(), unless I were dealing with <em>really</em> huge lists -- as you can see, time-wise, for a list of a million entries, the extra overhead is only 0.04 seconds.  And as Corey points out, in Python 3.0 xrange will go away and range will give you nice iterator behaviour anyway.</p>
"
97581,15154,2008-09-18T22:17:07Z,93710,-2,"<p>Second vote for ElementTree (cElementTree is a C implementation that is a little faster, like cPickle vs pickle).  There's some short example code here that you can look at to give you an idea of how it works: <a href=""http://effbot.org/zone/element-index.htm"" rel=""nofollow"">http://effbot.org/zone/element-index.htm</a>
(this is Fredrik Lundh, who wrote the module in the first place.  It's so good it got drafted into the standard library with 2.5 :-) )</p>
"
97635,10661,2008-09-18T22:25:29Z,97513,5,"<p>I use Komodo Edit, which might be a little less sophisticated than full Komodo.</p>

<p>I create a ""New Command"" with <code>%(python) -i %f</code> as the text of the command.  I have this run in a ""New Console"".  I usually have the starting directory as %p, the top of the project directory.</p>

<p>The -i option runs the file and drops into interactive Python.</p>
"
97760,3154,2008-09-18T22:46:08Z,91821,3,"<p>With much thanks to Jim, the exact solution I was looking for is:</p>

<pre><code>p.properties()[s].get_value_for_datastore(p)
</code></pre>

<p>To all the other respondents, thank you for your help. I also would have expected the Model class to implement the python standard way of doing this, but for whatever reason, it doesn't.</p>
"
